"id";"SR";"max_max";"max_sum";"mean_sum";"mean_mean";"wemean_mean";"max.sum_sum"
"1826";2;3;6;3,60576923076923;1,80288461538462;1,93392628205128;36
"1827";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1828";1;3;3;1,875;1,875;1,93208333333333;18
"1829";3;3;9;4,71688034188034;1,57229344729345;1,79261752136752;46
"1830";2;3;6;2,84188034188034;1,42094017094017;1,72288461538462;28
"1831";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1832";3;3;9;4,34188034188034;1,44729344729345;1,73442307692308;39
"1833";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1834";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1835";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1846";2;3;6;3,375;1,6875;1,84479166666667;29
"1847";4;3;12;6,19036519036519;1,5475912975913;1,78089306526807;55
"1848";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1849";4;3;12;6,84188034188034;1,71047008547009;1,86831730769231;47
"1850";10;3;22;13,5341151903652;1,69176439879565;1,8456288243007;97
"1851";10;3;24;15,0341151903652;1,87926439879565;1,9468788243007;104
"1852";5;3;15;8,06536519036519;1,61307303807304;1,81113111888112;73
"1853";5;3;15;8,06536519036519;1,61307303807304;1,81113111888112;73
"1854";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1855";2;3;6;3,375;1,6875;1,84479166666667;29
"1856";5;3;15;8,06536519036519;1,61307303807304;1,81113111888112;73
"1857";9;3;15;9,21688034188034;1,84337606837607;2,02507051282051;63
"1858";8;3;18;11,0653651903652;1,84422753172753;2,00760926573427;79
"1859";9;3;22;15,0653651903652;1,88317064879565;2,0057069493007;86
"1860";5;3;15;9,95425407925408;1,99085081585082;2,01713111888112;69
"1861";4;3;12;6,95425407925408;1,73856351981352;1,8864138986014;63
"1862";6;3;18;12,9542540792541;2,15904234654235;2,17927593240093;75
"1863";3;3;9;6,375;2,125;2,22652777777778;35
"1864";1;3;3;1,875;1,875;1,93208333333333;18
"1865";1;3;3;1,875;1,875;1,93208333333333;18
"1867";1;3;3;1,875;1,875;1,93208333333333;18
"1868";2;3;6;3,60576923076923;1,80288461538462;1,93392628205128;36
"1869";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1870";1;3;3;1,5;1,5;1,7575;11
"1871";2;3;6;3,60576923076923;1,80288461538462;1,93392628205128;36
"1872";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1873";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1874";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1875";7;3;19;11,6856303418803;1,66937576312576;1,83496108058608;81
"1876";6;3;16;8,68563034188034;1,44760505698006;1,71745459401709;75
"1880";1;3;3;1,73076923076923;1,73076923076923;1,93576923076923;18
"1881";2;3;6;3,60576923076923;1,80288461538462;1,93392628205128;36
"1882";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1883";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1884";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1885";2;3;6;3,375;1,6875;1,84479166666667;29
"1886";2;3;6;3,375;1,6875;1,84479166666667;29
"1887";3;3;9;6,375;2,125;2,07652777777778;35
"1888";5;3;15;8,06536519036519;1,61307303807304;1,81113111888112;73
"1889";5;3;15;9,95425407925408;1,99085081585082;2,01713111888112;69
"1890";4;3;12;6,95425407925408;1,73856351981352;1,8864138986014;63
"1891";1;3;3;1,5;1,5;1,7575;11
"1892";14;3;25;16,5341151903652;1,83712391004058;1,97278117715618;103
"1893";10;3;25;17,5653651903652;1,95170724337391;2,03507284382284;94
"1894";16;3;28;19,0341151903652;1,90341151903652;2,00250305944056;111
"1895";8;3;19;10,5341151903652;1,5048735986236;1,74643294205794;91
"1896";6;3;18;11,0653651903652;1,84422753172753;2,00760926573427;79
"1897";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1898";5;3;12;6,95425407925408;1,73856351981352;1,8864138986014;63
"1899";6;3;15;9,95425407925408;1,99085081585082;2,10713111888112;69
"1900";4;3;12;8,10576923076923;2,02644230769231;2,04133814102564;53
"1901";4;3;12;6,21688034188034;1,55422008547009;1,78383814102564;57
"1902";4;3;12;6,21688034188034;1,55422008547009;1,78383814102564;57
"1903";5;3;12;6,21688034188034;1,55422008547009;1,78383814102564;57
"1904";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1905";5;3;15;9,57451923076923;1,91490384615385;1,97494551282051;70
"1906";5;3;15;7,68563034188034;1,53712606837607;1,76894551282051;74
"1907";7;3;16;9,06536519036519;1,5108941983942;1,75260926573427;74
"1908";8;3;16;9,06536519036519;1,5108941983942;1,75260926573427;74
"1909";10;3;22;15,0653651903652;1,88317064879565;2,0057069493007;86
"1910";9;3;19;11,5653651903652;1,65219502719503;1,82652222777223;82
"1911";10;3;25;16,0341151903652;1,78156835448502;1,94278117715618;105
"1912";7;3;13;7,21688034188034;1,44337606837607;1,71907051282051;58
"1913";7;3;16;9,06536519036519;1,5108941983942;1,75260926573427;74
"1914";9;3;19;12,0653651903652;1,7236235986236;1,86509365634366;80
"1915";7;3;19;12,0653651903652;1,7236235986236;1,86509365634366;80
"1916";7;3;19;12,0653651903652;1,7236235986236;1,92937937062937;80
"1917";6;3;18;11,0653651903652;1,84422753172753;2,00760926573427;79
"1918";7;3;18;11,0653651903652;1,84422753172753;2,00760926573427;79
"1919";6;3;16;9,06536519036519;1,5108941983942;1,75260926573427;74
"1920";7;3;16;10,9542540792541;1,82570901320901;1,99927593240093;70
"1921";5;3;12;6,95425407925408;1,73856351981352;1,8864138986014;63
"1925";1;3;3;1,5;1,5;1,7575;11
"1926";24;3;28;19,0341151903652;1,90341151903652;2,00250305944056;111
"1927";5;3;15;9,95425407925408;1,99085081585082;2,10713111888112;69
"1928";10;3;22;15,0653651903652;1,88317064879565;2,0057069493007;86
"1929";9;3;22;15,0653651903652;1,88317064879565;2,0057069493007;86
"1930";8;3;19;12,0653651903652;1,7236235986236;1,92937937062937;80
"1931";9;3;22;15,0653651903652;1,88317064879565;2,0057069493007;86
"1932";8;3;21;12,5341151903652;1,79058788433788;1,90071865634366;96
"1933";4;3;12;6,21688034188034;1,55422008547009;1,78383814102564;57
"1934";5;3;15;9,95425407925408;1,99085081585082;2,10713111888112;69
"1935";5;3;12;6,21688034188034;1,55422008547009;1,78383814102564;57
"1936";4;3;12;6,21688034188034;1,55422008547009;1,78383814102564;57
"1937";5;3;10;6,10576923076923;1,52644230769231;1,77133814102564;48
"1938";5;3;12;6,95425407925408;1,73856351981352;1,8864138986014;63
"1939";4;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1940";4;3;12;6,21688034188034;1,55422008547009;1,78383814102564;57
"1941";6;3;15;9,21688034188034;1,84337606837607;2,02507051282051;63
"1942";7;3;16;9,71688034188034;1,61948005698006;1,81089209401709;66
"1943";7;3;19;11,5653651903652;1,65219502719503;1,82652222777223;82
"1944";8;3;16;9,06536519036519;1,5108941983942;1,75260926573427;74
"1945";11;3;19;12,0653651903652;1,7236235986236;1,86509365634366;80
"1946";8;3;19;12,0653651903652;1,7236235986236;1,86509365634366;80
"1948";3;3;7;3,84188034188034;1,28062678062678;1,63525641025641;29
"1949";5;3;15;8,06536519036519;1,61307303807304;1,81113111888112;73
"1950";6;3;18;11,0653651903652;1,84422753172753;2,00760926573427;79
"1951";5;3;15;9,95425407925408;1,99085081585082;2,10713111888112;69
"1952";7;3;21;13,5653651903652;1,93790931290931;2,04509365634366;87
"1953";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1954";4;3;12;7,48611111111111;1,87152777777778;2,04739583333333;45
"1955";6;3;15;9,95425407925408;1,99085081585082;2,10713111888112;69
"1956";7;3;19;12,0653651903652;1,7236235986236;1,92937937062937;80
"1957";9;3;22;15,0653651903652;1,88317064879565;2,0057069493007;86
"1958";8;3;19;12,0653651903652;1,7236235986236;1,92937937062937;80
"1959";7;3;19;12,0653651903652;1,7236235986236;1,92937937062937;80
"1960";6;3;18;11,0653651903652;1,84422753172753;2,00760926573427;79
"1961";5;3;15;9,95425407925408;1,99085081585082;2,10713111888112;69
"1962";5;3;15;9,95425407925408;1,99085081585082;2,10713111888112;69
"1963";4;3;12;8,10576923076923;2,02644230769231;2,15383814102564;53
"1964";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1965";2;3;6;3,375;1,6875;1,84479166666667;29
"1966";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1967";3;3;9;5,10576923076923;1,70192307692308;1,87511752136752;47
"1968";2;3;6;3,375;1,6875;1,84479166666667;29
"1969";4;3;12;6,95425407925408;1,73856351981352;1,8864138986014;63
"1970";4;3;12;6,95425407925408;1,73856351981352;1,8864138986014;63
"1971";6;3;15;9,95425407925408;1,99085081585082;2,10713111888112;69
"1972";4;3;12;6,95425407925408;1,73856351981352;1,8864138986014;63
"1974";1;3;3;1,875;1,875;1,93208333333333;18
"1975";2;3;6;3,375;1,6875;1,84479166666667;29
"1976";2;3;6;3,375;1,6875;1,84479166666667;29
